"Suite name","Test name","Test number","Lsl","Lsl_typ","Usl_typ","Usl","Units","Lsl","Lsl_typ","Usl_typ","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_12DB_Q,53360005,8,GE,LE,14,dB,,,,,,5336,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_18DB_I,53360006,14,GE,LE,20,dB,,,,,,5336,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_18DB_Q,53360007,14,GE,LE,20,dB,,,,,,5336,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_24DB_I,53360008,19,GE,LE,26,dB,,,,,,5336,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_24DB_Q,53360009,19,GE,LE,26,dB,,,,,,5336,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_30DB_I,53360010,24,GE,LE,32,dB,,,,,,5336,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_30DB_Q,53360011,24,GE,LE,32,dB,,,,,,5336,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_42DB_I,53350002,38,GE,LE,48,dB,,,,,,5335,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GSTEP_3G-SC_LNA_42DB_Q,53350003,38,GE,LE,48,dB,,,,,,5335,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GAIN_4G_AGC1_I,53350004,50,GE,LE,70,dB,,,,,,5335,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GAIN_4G_AGC1_Q,53350005,50,GE,LE,70,dB,,,,,,5335,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GAIN_2G_AGC1_I,53350006,50,GE,LE,70,dB,,,,,,5335,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GAIN_2G_AGC1_Q,53350007,50,GE,LE,70,dB,,,,,,5335,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GAIN_3G-SC_AGC1_I,53350008,50,GE,LE,70,dB,,,,,,5335,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1,GAIN_3G-SC_AGC1_Q,53350009,50,GE,LE,70,dB,,,,,,5335,RX_GAIN_B3_MHB2_B7_MHB6_CA_1_1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GAIN_3G-SC_MAX_I,53370000,58,GE,LE,70,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GAIN_3G-SC_MAX_Q,53370001,58,GE,LE,70,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_3DB_I,53380000,1,GE,LE,5,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_3DB_Q,53380001,1,GE,LE,5,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_6DB_I,53380002,3,GE,LE,8,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_6DB_Q,53380003,3,GE,LE,8,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_12DB_I,53380004,8,GE,LE,14,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_12DB_Q,53380005,8,GE,LE,14,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_18DB_I,53380006,14,GE,LE,20,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_18DB_Q,53380007,14,GE,LE,20,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_24DB_I,53380008,19,GE,LE,26,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_24DB_Q,53380009,19,GE,LE,26,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_30DB_I,53380010,24,GE,LE,32,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_30DB_Q,53380011,24,GE,LE,32,dB,,,,,,5338,RX_GAIN_B3_MRX_HB2_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_42DB_I,53370002,38,GE,LE,48,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GSTEP_3G-SC_LNA_42DB_Q,53370003,38,GE,LE,48,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GAIN_4G_AGC1_I,53370004,52,GE,LE,70,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GAIN_4G_AGC1_Q,53370005,52,GE,LE,70,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GAIN_2G_AGC1_I,53370006,58,GE,LE,70,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GAIN_2G_AGC1_Q,53370007,58,GE,LE,70,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GAIN_3G-SC_AGC1_I,53370008,56,GE,LE,70,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B3_MRX_HB2,GAIN_3G-SC_AGC1_Q,53370009,56,GE,LE,70,dB,,,,,,5337,RX_GAIN_B3_MRX_HB2_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GAIN_3G-SC_MAX_I,53390000,56,GE,LE,70,dB,,,,,,5339,RX_GAIN_B31_DRX_LB1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GAIN_3G-SC_MAX_Q,53390001,56,GE,LE,70,dB,,,,,,5339,RX_GAIN_B31_DRX_LB1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_3DB_I,53400000,1,GE,LE,5,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_3DB_Q,53400001,1,GE,LE,5,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_6DB_I,53400002,3,GE,LE,8,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_6DB_Q,53400003,3,GE,LE,8,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_12DB_I,53400004,8,GE,LE,14,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_12DB_Q,53400005,8,GE,LE,14,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_18DB_I,53400006,14,GE,LE,20,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_18DB_Q,53400007,14,GE,LE,20,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_24DB_I,53400008,19,GE,LE,26,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_24DB_Q,53400009,19,GE,LE,26,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_30DB_I,53400010,24,GE,LE,32,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_30DB_Q,53400011,24,GE,LE,32,dB,,,,,,5340,RX_GAIN_B31_DRX_LB1_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_42DB_I,53390002,38,GE,LE,48,dB,,,,,,5339,RX_GAIN_B31_DRX_LB1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GSTEP_3G-SC_LNA_42DB_Q,53390003,38,GE,LE,48,dB,,,,,,5339,RX_GAIN_B31_DRX_LB1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GAIN_4G_AGC1_I,53390004,50,GE,LE,70,dB,,,,,,5339,RX_GAIN_B31_DRX_LB1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_DRX_LB1,GAIN_4G_AGC1_Q,53390005,50,GE,LE,70,dB,,,,,,5339,RX_GAIN_B31_DRX_LB1_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_2_EXTERNAL,GAIN_I,53410000,-10,GE,LE,15,dB,,,,,,5341,RX_GAIN_B31_TXFB_2_EXTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_2_EXTERNAL,GAIN_Q,53410001,-10,GE,LE,15,dB,,,,,,5341,RX_GAIN_B31_TXFB_2_EXTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_EXTERNAL,GAIN_I,53420000,-10,GE,LE,15,dB,,,,,,5342,RX_GAIN_B31_TXFB_EXTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_EXTERNAL,GAIN_Q,53420001,-10,GE,LE,15,dB,,,,,,5342,RX_GAIN_B31_TXFB_EXTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_EXTERNAL,GAIN_MID_I,53420002,-10,GE,LE,15,dB,,,,,,5342,RX_GAIN_B31_TXFB_EXTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_EXTERNAL,GAIN_MID_Q,53420003,-10,GE,LE,15,dB,,,,,,5342,RX_GAIN_B31_TXFB_EXTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_EXTERNAL,GAIN_MIN_I,53420004,-20,GE,LE,15,dB,,,,,,5342,RX_GAIN_B31_TXFB_EXTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_EXTERNAL,GAIN_MIN_Q,53420005,-20,GE,LE,15,dB,,,,,,5342,RX_GAIN_B31_TXFB_EXTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_1_I,53430000,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_1_Q,53430001,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_2_I,53430002,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_2_Q,53430003,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_3_I,53430004,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_3_Q,53430005,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_4_I,53430006,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_4_Q,53430007,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_5_I,53430008,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_5_Q,53430009,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_6_I,53430010,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_6_Q,53430011,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_0_I,53430012,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B31_TXFB_INTERNAL,FB_ENV_RXB_0_Q,53430013,-30,GE,LE,30,dB,,,,,,5343,RX_GAIN_B31_TXFB_INTERNAL_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GAIN_3G-SC_MAX_I,53440000,60,GE,LE,70,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GAIN_3G-SC_MAX_Q,53440001,60,GE,LE,70,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_3DB_I,53450000,1,GE,LE,5,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_3DB_Q,53450001,1,GE,LE,5,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_6DB_I,53450002,3,GE,LE,8,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_6DB_Q,53450003,3,GE,LE,8,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_12DB_I,53450004,8,GE,LE,14,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_12DB_Q,53450005,8,GE,LE,14,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_18DB_I,53450006,14,GE,LE,20,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_18DB_Q,53450007,14,GE,LE,20,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_24DB_I,53450008,19,GE,LE,26,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_24DB_Q,53450009,19,GE,LE,26,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_30DB_I,53450010,24,GE,LE,32,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_30DB_Q,53450011,24,GE,LE,32,dB,,,,,,5345,RX_GAIN_B34_DRX_HB6_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_42DB_I,53440002,38,GE,LE,48,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GSTEP_3G-SC_LNA_42DB_Q,53440003,38,GE,LE,48,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GAIN_4G_AGC1_I,53440004,54,GE,LE,70,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GAIN_4G_AGC1_Q,53440005,54,GE,LE,70,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GAIN_2G_AGC1_I,53440006,56,GE,LE,70,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GAIN_2G_AGC1_Q,53440007,56,GE,LE,70,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GAIN_3G-SC_AGC1_I,53440008,58,GE,LE,70,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B34_DRX_HB6,GAIN_3G-SC_AGC1_Q,53440009,58,GE,LE,70,dB,,,,,,5344,RX_GAIN_B34_DRX_HB6_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GAIN_3G-SC_MAX_I,53460000,59,GE,LE,70,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GAIN_3G-SC_MAX_Q,53460001,59,GE,LE,70,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_3DB_I,53470000,1,GE,LE,5,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_3DB_Q,53470001,1,GE,LE,5,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_6DB_I,53470002,3,GE,LE,8,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_6DB_Q,53470003,3,GE,LE,8,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_12DB_I,53470004,8,GE,LE,14,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_12DB_Q,53470005,8,GE,LE,14,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_18DB_I,53470006,14,GE,LE,20,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_18DB_Q,53470007,14,GE,LE,20,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_24DB_I,53470008,19,GE,LE,26,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_24DB_Q,53470009,19,GE,LE,26,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_30DB_I,53470010,24,GE,LE,32,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_30DB_Q,53470011,24,GE,LE,32,dB,,,,,,5347,RX_GAIN_B39_DHB3_B41_DHB5_CA_GSTEP_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_42DB_I,53460002,38,GE,LE,48,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GSTEP_3G-SC_LNA_42DB_Q,53460003,38,GE,LE,48,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GAIN_4G_AGC1_I,53460004,50,GE,LE,70,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GAIN_4G_AGC1_Q,53460005,50,GE,LE,70,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GAIN_2G_AGC1_I,53460006,50,GE,LE,70,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GAIN_2G_AGC1_Q,53460007,50,GE,LE,70,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GAIN_3G-SC_AGC1_I,53460008,50,GE,LE,70,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
RX_GAIN_B39_DHB3_B41_DHB5_CA,GAIN_3G-SC_AGC1_Q,53460009,50,GE,LE,70,dB,,,,,,5346,RX_GAIN_B39_DHB3_B41_DHB5_CA_GAIN_FAILED,5,RX_FAILED,,,,
